age	m	a	q	p	l	d	ld	t	e
20	0.0004717219536027764	0.5	0.00047161071903791414	0.9995283892809621	0.9950721447786105	0.0004692866896936399	0.9948375014337637	61.27469715761776	61.57814534266811
21	0.0006203424608508235	0.5	0.0006201501081287367	0.9993798498918712	0.9946028580889169	0.0006168030699889924	0.9942944565539225	60.279859656183994	60.60696404191814
22	0.0004411811048435383	0.5	0.00044108380592312543	0.9995589161940769	0.9939860550189279	0.0004384311521822619	0.9937668394428367	59.28556519963007	59.644262512818784
23	0.0005110283208598464	0.5	0.0005108977792427176	0.9994891022207573	0.9935476238667457	0.0005076012746053993	0.9932938232294429	58.29179836018724	58.67036160111165
24	0.0006395487081936029	0.5	0.000639344262295082	0.9993606557377049	0.9930400225921403	0.0006348944406736636	0.9927225753718034	57.29850453695779	57.70009590085911
25	0.0006173935189115352	0.5	0.0006172029903484883	0.9993827970096515	0.9924051281514666	0.0006125154127322599	0.9920988704451005	56.30578196158599	56.736689850107545
26	0.00044652824291136416	0.5	0.00044642857142857147	0.9995535714285714	0.9917926127387343	0.0004427645592583636	0.9915712304591051	55.313683091140895	55.77142073925898
27	0.0006562980687062041	0.5	0.0006560827757768771	0.9993439172242231	0.9913498481794759	0.0006504075601595763	0.9910246443993961	54.32211186068179	54.796106501089824
28	0.0007992400668217105	0.5	0.0007989208020640969	0.9992010791979359	0.9906994406193164	0.0007914903917040364	0.9903036954234643	53.33108721628239	53.83175262816693
29	0.0006830169109927777	0.5	0.0006827837345741453	0.9993172162654258	0.9899079502276124	0.0006758930471410463	0.9895700037040418	52.34078352085893	52.87439454226432
30	0.0006210871509490212	0.5	0.0006208943362018653	0.9993791056637982	0.9892320571804712	0.0006142085814926743	0.9889249528897249	51.35121351715489	51.91017936025762
31	0.0007809154344156989	0.5	0.0007806106389675795	0.9992193893610324	0.9886178485989786	0.0007717256104896025	0.9882319857937338	50.362288564265164	50.94211948088552
32	0.0006983330531379725	0.5	0.0006980893037205575	0.9993019106962795	0.987846122988489	0.0006896048121800866	0.9875013205823989	49.37405657847143	49.9815258970721
33	0.000641569707216991	0.5	0.0006413639673706083	0.9993586360326294	0.9871565181763089	0.0006331266209133134	0.9868399548658522	48.386555257889036	49.01609255164444
34	0.0006059521022406456	0.5	0.000605768568871756	0.9993942314311283	0.9865233915553956	0.000597604863061023	0.9862245891238651	47.399715303023186	48.04722899503755
35	0.0007512573125856468	0.5	0.0007509752247710569	0.9992490247752289	0.9859257866923345	0.0007404058392688571	0.9855555837727001	46.41349071389932	47.076049070195374
36	0.0008557247989046722	0.5	0.0008553588230262595	0.9991446411769738	0.9851853808530656	0.0008426870078291555	0.9847640373491511	45.42793513012662	46.111052816060734
37	0.0007073803348266918	0.5	0.0007071302298173247	0.9992928697701827	0.9843426938452365	0.0006960584753177866	0.9839946646075777	44.44317109277747	45.15010003189504
38	0.0007302914459025434	0.5	0.0007300248804398028	0.9992699751195602	0.9836466353699188	0.0007180865173809392	0.9832875921112283	43.45917642816989	44.181695809721596
39	0.0007992399680304013	0.5	0.0007989207033516983	0.9992010792966483	0.9829285488525379	0.0007852819675937337	0.982535907868741	42.475888836058665	43.21360783105206
40	0.0008272542678799729	0.5	0.0008269122345423793	0.9991730877654577	0.9821432668849441	0.0008121462834605815	0.9817371937432139	41.49335292818992	42.24775990145924
41	0.0008578265384441736	0.5	0.0008574587630029108	0.9991425412369971	0.9813311206014836	0.0008414509687672085	0.9809103951171	40.51161573444671	41.28231020495516
42	0.0009182164812076881	0.5	0.0009177951139077072	0.9990822048860923	0.9804896696327164	0.0008998886280258892	0.9800397253187035	39.53070533932961	40.31730936455199
43	0.0009134433665112763	0.5	0.0009130263675718221	0.9990869736324282	0.9795897810046906	0.0008943912994611894	0.97914258535496	38.5506656140109	39.35388706737265
44	0.0011862118480712351	0.5	0.0011855087158288812	0.9988144912841711	0.9786953897052294	0.001160251914637093	0.9781152637479108	37.571523028655946	38.389394109613626
45	0.0011341952195204194	0.5	0.0011335523846725335	0.9988664476153275	0.9775351377905923	0.0011080872865437195	0.9769810941473205	36.59340776490804	37.43436563069826
46	0.0013473696678955862	0.5	0.0013464625764783346	0.9986535374235217	0.9764270505040487	0.0013147224821648223	0.9757696892629663	35.61642667076072	36.47628018127406
47	0.001731258757161616	0.5	0.0017297614248543264	0.9982702385751456	0.9751123280218839	0.0016867116899121533	0.9742689721769278	34.64065698149775	35.5247862077284
48	0.0015469043497477073	0.5	0.0015457088179007803	0.9984542911820993	0.9734256163319717	0.0015046325587348304	0.9726733000526042	33.66638800932082	34.58547571018454
49	0.0020994215579763337	0.5	0.002097220083448827	0.9979027799165512	0.9719209837732369	0.002038332206694574	0.9709018176698896	32.693714709268214	33.63824349418113
50	0.002062317865949339	0.5	0.002060193479039771	0.9979398065209603	0.9698826515665423	0.001998145914191193	0.9688835786094467	31.72281289159832	32.70788774328526
51	0.002629868888803945	0.5	0.0026264153248280234	0.997373584675172	0.9678845056523512	0.0025420666983089306	0.9666134723031967	30.753929312988873	31.774379208871434
52	0.00246969696969697	0.5	0.002466651029410652	0.9975333489705893	0.9653424389540423	0.002381162920779778	0.9641518574936524	29.787315840685675	30.85673501825996
53	0.0022984827104639153	0.5	0.0022958442313281025	0.9977041557686719	0.9629612760332624	0.0022108090905733143	0.9618558714879758	28.82316398319202	29.931799648188985
54	0.0033638970108155674	0.5	0.0033582486095858864	0.9966417513904141	0.9607504669426891	0.0032264389197692767	0.9591372474828044	27.861308111704044	28.99952596470196
55	0.0035201521614160094	0.5	0.0035139673116024684	0.9964860326883975	0.9575240280229198	0.003364708134546466	0.9558416739556466	26.90217086422124	28.095556954083346
56	0.003896038788503821	0.5	0.0038884639852467106	0.9961115360147533	0.9541593198883733	0.003710214151573435	0.9523042128125866	25.946329190265594	27.192868789775112
57	0.0038185303133133953	0.5	0.00381125361957436	0.9961887463804256	0.9504491057368	0.003622402594460592	0.9486379044395696	24.99402497745301	26.297068224476185
58	0.004495952848098752	0.5	0.004485868720972625	0.9955141312790273	0.9468267031423394	0.0042473402918078535	0.9447030329964354	24.04538707301344	25.395763547026434
59	0.005294761192908027	0.5	0.005280780955871329	0.9947192190441286	0.9425793628505315	0.004977555148738417	0.9400905852761623	23.100684040017004	24.507945909356994
60	0.006340673351941831	0.5	0.00632063481158325	0.9936793651884167	0.937601807701793	0.005926238625163337	0.9346386883892114	22.16059345474084	23.63539966828763
61	0.006474068917507831	0.5	0.0064531797522811634	0.9935468202477188	0.9316755690766296	0.006012269918060337	0.9286694341175995	21.22595476635163	22.78256022897367
62	0.007360350492880613	0.5	0.007333362433977911	0.9926666375660221	0.9256632991585693	0.006788224464561509	0.9222691869262886	20.297285332234033	21.927287546869717
63	0.008153231226345018	0.5	0.008120128583381039	0.9918798714166189	0.9188750746940078	0.0074613837585792	0.9151443828147181	19.375016145307743	21.08558244629692
64	0.00905081563612533	0.5	0.009010041523772579	0.9909899584762274	0.9114136909354286	0.008211875200663039	0.9073077533350971	18.459871762493027	20.25410847575348
65	0.009369330336591838	0.5	0.009325642822489353	0.9906743571775106	0.9032018157347655	0.008422937530166267	0.8989903469696824	17.55256400915793	19.433712049038242
66	0.012203769359955215	0.5	0.012129754993786745	0.9878702450062132	0.8947788782045992	0.010853448566237139	0.8893521539214807	16.653573662188247	18.611943205011883
67	0.012450672920257302	0.5	0.012373642830400601	0.9876263571695993	0.8839254296383621	0.010937377555053491	0.8784567408608354	15.764221508266765	17.834334186670404
68	0.013905706069320418	0.5	0.01380968932896183	0.9861903106710381	0.8729880520833085	0.01205569378716604	0.8669602051897255	14.885764767405929	17.05151030633509
69	0.015300376684400607	0.5	0.01518421458301218	0.9848157854169878	0.8609323582961425	0.013072581669827353	0.8543960674612288	14.018804562216204	16.28328221970957
70	0.016268517800356784	0.5	0.016137253204850793	0.9838627467951492	0.8478597766263151	0.01368212789762708	0.8410187126775015	13.164408494754975	15.526634070479137
71	0.018369820468146354	0.5	0.018202630936966356	0.9817973690630336	0.8341776487286879	0.015184227875674668	0.8265855347908506	12.323389782077474	14.773099951621449
72	0.019361771714245666	0.5	0.019176129790561863	0.9808238702094382	0.8189934208530132	0.015705124135893634	0.8111408587850664	11.496804247286622	14.037724790648817
73	0.022571047501795425	0.5	0.02231916404585574	0.9776808359541442	0.8032882967171195	0.01792872327054543	0.7943239350818468	10.685663388501556	13.302401431928923
74	0.025414541718121058	0.5	0.025095644565247745	0.9749043554347523	0.7853595734465741	0.019709104711129806	0.7755050210910093	9.89133945341971	12.594663371850512
75	0.02753184330689738	0.5	0.027157988564059283	0.9728420114359407	0.7656504687354444	0.02079352667398383	0.7552537053984525	9.1158344323287	11.90599993673941
76	0.02929685548416751	0.5	0.0288738982717022	0.9711261017282978	0.7448569420614606	0.021506923572053794	0.7341034802754337	8.360580726930248	11.224411366552571
77	0.03556238568846658	0.5	0.03494109140402365	0.9650589085959763	0.7233500184894068	0.02527463911314056	0.7107126989328365	7.626477246654816	10.543273728784044
78	0.03852199356757672	0.5	0.0377940426339577	0.9622059573660423	0.6980753793762663	0.026383090649862804	0.6848838340513349	6.915764547721979	9.906902251589575
79	0.04136775994417306	0.5	0.04052945359076738	0.9594705464092326	0.6716922887264035	0.027223321443213093	0.6580806280047969	6.230880713670644	9.276391613018253
80	0.04770028002188677	0.5	0.0465891229173216	0.9534108770826784	0.6444689672831904	0.03002524393315587	0.6294563453166124	5.572800085665848	8.647119362718774
81	0.05329642412880845	0.5	0.051913034574558856	0.9480869654254411	0.6144437233500345	0.031897638254391014	0.598494904222839	4.943343740349235	8.045234335534298
82	0.0626212566511074	0.5	0.060720073013093935	0.9392799269869061	0.5825460850956434	0.0353722408204995	0.5648599646853937	4.3448488361263955	7.458377881662445
83	0.07236799057776615	0.5	0.06984086890628946	0.9301591310937105	0.5471738442751439	0.03821509672697077	0.5280662959116585	3.7799888714410015	6.908204606249876
84	0.08348817044469219	0.5	0.08014268727705114	0.9198573127229489	0.5089587475481732	0.04078932174167286	0.48856408667733675	3.251922575529343	6.389363757269044
85	0.09980969693526856	0.5	0.09506546910507521	0.9049345308949248	0.46816942580650034	0.04450674608494866	0.445916052764026	2.763358488852006	5.902475335914254
86	0.10710213936020388	0.5	0.10165823227983067	0.8983417677201693	0.4236626797215517	0.04306879910342901	0.4021282801698372	2.31744243608798	5.470017886897891
87	0.1216411780811202	0.5	0.11466705995133102	0.885332940048669	0.38059388061812266	0.04364158132594799	0.35877308995514867	1.9153141559181426	5.032435500033475
88	0.14770423106384897	0.5	0.13754615642833165	0.8624538435716683	0.3369522992921747	0.04634649366732748	0.31377905245851095	1.556541065962994	4.619470082954685
89	0.15687728404215878	0.5	0.14546704645909045	0.8545329535409095	0.29060580562484717	0.04227356822811105	0.26946902151079166	1.242762013504483	4.276452808065391
90	0.182784	0.5	0.16747786313258667	0.8325221368674134	0.2483322373967361	0.04159015246613959	0.2275371611636663	0.9732929919936913	3.919317935507328
91	0.201400195376099	0.5	0.18297463205384218	0.8170253679461579	0.20674208493059654	0.037828556920220094	0.1878278064704865	0.7457558308300251	3.6071795980986447
92	0.23566214807090718	0.5	0.21082089552238806	0.789179104477612	0.16891352801037646	0.03561050124099354	0.1511082773898797	0.5579280243595386	3.303039317995091
93	0.25475962196959323	0.5	0.22597497266431785	0.7740250273356821	0.1333030267693829	0.030123147830282134	0.11824145285424184	0.40681974696965895	3.051841783558792
94	0.2844526218951242	0.5	0.24903350515463918	0.7509664948453608	0.10317987893910077	0.0256952469136356	0.09033225548228298	0.28857829411541713	2.7968466050027345
95	0.32216824341600614	0.5	0.27747192248403435	0.7225280775159657	0.07748463202546517	0.021499809811073797	0.06673472711992827	0.1982460386331342	2.5585207472880693
96	0.3547086844998168	0.5	0.30127606598194834	0.6987239340180517	0.055984822214391376	0.016866886991450624	0.04755137871866606	0.13151131151320591	2.3490529452712954
97	0.4179431072210066	0.5	0.3457013574660634	0.6542986425339365	0.039117935222940756	0.013523123307840154	0.03235637356902068	0.08395993279453987	2.1463283354818143
98	0.42772612003381233	0.5	0.3523676880222841	0.6476323119777159	0.025594811915100598	0.009018784699889208	0.021085419565155993	0.051603559225519194	2.016172628917573
99	0.5027777777777778	0.5	0.4017758046614872	0.5982241953385128	0.01657602721521139	0.0066598466724822674	0.013246103878970256	0.030518139660363194	1.8411009625006822
100	0.5741176470588235	1.7418032786885247	1.0	0.0	0.009916180542729122	0.009916180542729122	0.017272035781392938	0.017272035781392938	1.7418032786885245
