ctry,yr,li,age,sex,ca1,ca2,rat
4290,1964,7,22,2,2180,6184,0.35252
4290,1964,7,23,1,1928,4985,0.38676
4290,1964,7,23,2,2294,6215,0.36911
4290,1965,7,1,1,14005,42031,0.33321
4290,1965,7,1,2,10216,36163,0.28250
4290,1965,7,2,1,0,926,0.00000
4290,1965,7,2,2,0,713,0.00000
4290,1965,7,3,1,0,59,0.00000
4290,1965,7,3,2,1,49,0.02041
4290,1965,7,4,1,0,46,0.00000
4290,1965,7,4,2,0,25,0.00000
4290,1965,7,5,1,0,39,0.00000
4290,1965,7,5,2,0,24,0.00000
4290,1965,7,6,1,0,23,0.00000
4290,1965,7,6,2,0,17,0.00000
4290,1965,7,7,1,0,145,0.00000
4290,1965,7,7,2,0,81,0.00000
4290,1965,7,8,1,0,107,0.00000
4290,1965,7,8,2,0,66,0.00000
4290,1965,7,9,1,4,299,0.01338
4290,1965,7,9,2,1,134,0.00746
4290,1965,7,10,1,1,330,0.00303
4290,1965,7,10,2,1,126,0.00794
4290,1965,7,11,1,3,274,0.01095
4290,1965,7,11,2,0,117,0.00000
4290,1965,7,12,1,15,311,0.04823
4290,1965,7,12,2,2,168,0.01190
4290,1965,7,13,1,46,473,0.09725
4290,1965,7,13,2,5,272,0.01838
4290,1965,7,14,1,102,681,0.14978
4290,1965,7,14,2,23,491,0.04684
4290,1965,7,15,1,212,984,0.21545
4290,1965,7,15,2,48,699,0.06867
4290,1965,7,16,1,470,1784,0.26345
4290,1965,7,16,2,129,1095,0.11781
4290,1965,7,17,1,853,2581,0.33049
4290,1965,7,17,2,251,1606,0.15629
4290,1965,7,18,1,1385,3820,0.36257
4290,1965,7,18,2,473,2342,0.20196
4290,1965,7,19,1,1897,4970,0.38169
4290,1965,7,19,2,958,3503,0.27348
4290,1965,7,20,1,2323,6166,0.37674
4290,1965,7,20,2,1496,5002,0.29908
4290,1965,7,21,1,2452,6744,0.36358
4290,1965,7,21,2,2191,6549,0.33455
4290,1965,7,22,1,2272,5985,0.37962
4290,1965,7,22,2,2252,6408,0.35144
4290,1965,7,23,1,1970,5284,0.37282
4290,1965,7,23,2,2385,6676,0.35725
4290,1966,7,1,1,14045,42303,0.33201
4290,1966,7,1,2,10225,36137,0.28295
4290,1966,7,2,1,0,922,0.00000
4290,1966,7,2,2,0,627,0.00000
4290,1966,7,3,1,0,75,0.00000
4290,1966,7,3,2,0,37,0.00000
4290,1966,7,4,1,0,41,0.00000
4290,1966,7,4,2,0,29,0.00000
4290,1966,7,5,1,0,30,0.00000
4290,1966,7,5,2,0,18,0.00000
4290,1966,7,6,1,0,40,0.00000
4290,1966,7,6,2,0,30,0.00000
4290,1966,7,7,1,1,117,0.00855
4290,1966,7,7,2,0,87,0.00000
4290,1966,7,8,1,1,98,0.01020
4290,1966,7,8,2,1,54,0.01852
4290,1966,7,9,1,0,292,0.00000
4290,1966,7,9,2,0,122,0.00000
4290,1966,7,10,1,6,373,0.01609
4290,1966,7,10,2,2,162,0.01235
4290,1966,7,11,1,3,251,0.01195
4290,1966,7,11,2,2,112,0.01786
4290,1966,7,12,1,6,293,0.02048
4290,1966,7,12,2,6,159,0.03774
4290,1966,7,13,1,35,440,0.07955
4290,1966,7,13,2,7,264,0.02652
4290,1966,7,14,1,111,699,0.15880
4290,1966,7,14,2,23,432,0.05324
4290,1966,7,15,1,223,1088,0.20496
4290,1966,7,15,2,38,678,0.05605
4290,1966,7,16,1,445,1722,0.25842
4290,1966,7,16,2,103,1033,0.09971
4290,1966,7,17,1,896,2597,0.34501
4290,1966,7,17,2,213,1557,0.13680
4290,1966,7,18,1,1374,3851,0.35679
4290,1966,7,18,2,475,2308,0.20581
4290,1966,7,19,1,1984,5185,0.38264
4290,1966,7,19,2,913,3389,0.26940
4290,1966,7,20,1,2383,6126,0.38900
4290,1966,7,20,2,1586,5052,0.31394
4290,1966,7,21,1,2493,6764,0.36857
4290,1966,7,21,2,2190,6646,0.32952
4290,1966,7,22,1,2169,5933,0.36558
4290,1966,7,22,2,2217,6584,0.33673
4290,1966,7,23,1,1915,5366,0.35688
4290,1966,7,23,2,2449,6757,0.36244
4290,1967,7,1,1,14556,43111,0.33764
4290,1967,7,1,2,10610,36672,0.28932
4290,1967,7,2,1,0,892,0.00000
4290,1967,7,2,2,0,668,0.00000
4290,1967,7,3,1,0,46,0.00000
4290,1967,7,3,2,0,42,0.00000
4290,1967,7,4,1,0,35,0.00000
4290,1967,7,4,2,0,24,0.00000
4290,1967,7,5,1,0,39,0.00000
4290,1967,7,5,2,0,13,0.00000
4290,1967,7,6,1,0,25,0.00000
4290,1967,7,6,2,0,26,0.00000
4290,1967,7,7,1,0,106,0.00000
4290,1967,7,7,2,2,65,0.03077
4290,1967,7,8,1,2,87,0.02299
4290,1967,7,8,2,0,61,0.00000
4290,1967,7,9,1,3,227,0.01322
4290,1967,7,9,2,0,91,0.00000
4290,1967,7,10,1,1,360,0.00278
4290,1967,7,10,2,0,148,0.00000
4290,1967,7,11,1,3,326,0.00920
4290,1967,7,11,2,3,150,0.02000
4290,1967,7,12,1,6,338,0.01775
4290,1967,7,12,2,3,179,0.01676
4290,1967,7,13,1,31,442,0.07014
4290,1967,7,13,2,4,241,0.01660
4290,1967,7,14,1,91,727,0.12517
4290,1967,7,14,2,16,430,0.03721
4290,1967,7,15,1,237,1138,0.20826
4290,1967,7,15,2,41,715,0.05734
4290,1967,7,16,1,474,1732,0.27367
4290,1967,7,16,2,93,992,0.09375
4290,1967,7,17,1,890,2708,0.32866
4290,1967,7,17,2,240,1558,0.15404
4290,1967,7,18,1,1468,3948,0.37183
4290,1967,7,18,2,461,2241,0.20571
4290,1967,7,19,1,2071,5283,0.39201
4290,1967,7,19,2,1009,3487,0.28936
4290,1967,7,20,1,2495,6323,0.39459
4290,1967,7,20,2,1560,5016,0.31100
4290,1967,7,21,1,2542,6868,0.37012
4290,1967,7,21,2,2283,6847,0.33343
4290,1967,7,22,1,2243,6073,0.36934
4290,1967,7,22,2,2331,6693,0.34827
4290,1967,7,23,1,1999,5388,0.37101
4290,1967,7,23,2,2564,6985,0.36707
4290,1968,7,1,1,14979,44229,0.33867
4290,1968,7,1,2,11159,38303,0.29133
4290,1968,7,2,1,0,860,0.00000
4290,1968,7,2,2,0,612,0.00000
4290,1968,7,3,1,0,53,0.00000
4290,1968,7,3,2,0,33,0.00000
4290,1968,7,4,1,0,34,0.00000
4290,1968,7,4,2,0,29,0.00000
4290,1968,7,5,1,0,43,0.00000
4290,1968,7,5,2,0,19,0.00000
4290,1968,7,6,1,0,31,0.00000
4290,1968,7,6,2,0,17,0.00000
4290,1968,7,7,1,0,118,0.00000
4290,1968,7,7,2,0,93,0.00000
4290,1968,7,8,1,1,93,0.01075
4290,1968,7,8,2,0,62,0.00000
4290,1968,7,9,1,1,263,0.00380
4290,1968,7,9,2,2,109,0.01835
4290,1968,7,10,1,7,388,0.01804
4290,1968,7,10,2,3,163,0.01840
4290,1968,7,11,1,7,339,0.02065
4290,1968,7,11,2,1,136,0.00735
4290,1968,7,12,1,7,370,0.01892
4290,1968,7,12,2,3,171,0.01754
4290,1968,7,13,1,25,467,0.05353
4290,1968,7,13,2,4,253,0.01581
4290,1968,7,14,1,86,611,0.14075
4290,1968,7,14,2,17,409,0.04156
4290,1968,7,15,1,271,1173,0.23103
4290,1968,7,15,2,51,729,0.06996
4290,1968,7,16,1,481,1659,0.28993
4290,1968,7,16,2,101,996,0.10141
4290,1968,7,17,1,900,2761,0.32597
4290,1968,7,17,2,195,1636,0.11919
4290,1968,7,18,1,1421,3889,0.36539
4290,1968,7,18,2,506,2331,0.21707
4290,1968,7,19,1,2015,5297,0.38040
4290,1968,7,19,2,976,3526,0.27680
4290,1968,7,20,1,2503,6574,0.38074
4290,1968,7,20,2,1681,5285,0.31807
4290,1968,7,21,1,2688,7064,0.38052
4290,1968,7,21,2,2334,6974,0.33467
4290,1968,7,22,1,2433,6415,0.37927
4290,1968,7,22,2,2599,7321,0.35501
4290,1968,7,23,1,2133,5727,0.37245
4290,1968,7,23,2,2686,7399,0.36302
4290,1969,8,1,1,6071,45024,0.13484
4290,1969,8,1,2,5472,38282,0.14294
4290,1969,8,2,1,0,766,0.00000
4290,1969,8,2,2,0,485,0.00000
4290,1969,8,3,1,0,164,0.00000
4290,1969,8,3,2,0,105,0.00000
4290,1969,8,7,1,0,131,0.00000
4290,1969,8,7,2,0,75,0.00000
4290,1969,8,8,1,0,83,0.00000
4290,1969,8,8,2,1,54,0.01852
4290,1969,8,9,1,0,269,0.00000
4290,1969,8,9,2,0,117,0.00000
4290,1969,8,10,1,0,361,0.00000
4290,1969,8,10,2,1,144,0.00694
4290,1969,8,11,1,3,353,0.00850
4290,1969,8,11,2,1,143,0.00699
4290,1969,8,12,1,12,341,0.03519
4290,1969,8,12,2,1,176,0.00568
4290,1969,8,13,1,17,415,0.04096
4290,1969,8,13,2,5,244,0.02049
4290,1969,8,14,1,63,662,0.09517
4290,1969,8,14,2,19,448,0.04241
4290,1969,8,15,1,236,1186,0.19899
4290,1969,8,15,2,26,756,0.03439
4290,1969,8,16,1,429,1642,0.26127
4290,1969,8,16,2,68,1021,0.06660
4290,1969,8,17,1,892,2782,0.32063
4290,1969,8,17,2,202,1589,0.12712
4290,1969,8,18,1,1455,4163,0.34951
4290,1969,8,18,2,527,2518,0.20929
4290,1969,8,19,1,2064,5575,0.37022
4290,1969,8,19,2,854,3466,0.24639
4290,1969,8,20,1,2597,6911,0.37578
4290,1969,8,20,2,1568,5419,0.28935
4290,1969,8,21,1,2596,7119,0.36466
4290,1969,8,21,2,2161,6873,0.31442
4290,1969,8,22,1,2333,6360,0.36682
4290,1969,8,22,2,2351,7188,0.32707
4290,1969,8,23,1,1995,5741,0.34750
4290,1969,8,23,2,2555,7461,0.34245
4290,1970,8,1,1,6988,43415,0.16096
4290,1970,8,1,2,6506,36608,0.17772
4290,1970,8,2,1,0,711,0.00000
4290,1970,8,2,2,0,501,0.00000
4290,1970,8,3,1,0,157,0.00000
4290,1970,8,3,2,0,94,0.00000
4290,1970,8,7,1,0,130,0.00000
4290,1970,8,7,2,0,99,0.00000
4290,1970,8,8,1,0,95,0.00000
4290,1970,8,8,2,0,55,0.00000
4290,1970,8,9,1,0,267,0.00000
4290,1970,8,9,2,0,126,0.00000
4290,1970,8,10,1,3,366,0.00820
4290,1970,8,10,2,0,152,0.00000
4290,1970,8,11,1,5,358,0.01397
4290,1970,8,11,2,1,153,0.00654
4290,1970,8,12,1,13,351,0.03704
4290,1970,8,12,2,1,153,0.00654
4290,1970,8,13,1,20,390,0.05128
4290,1970,8,13,2,6,247,0.02429
4290,1970,8,14,1,87,653,0.13323
4290,1970,8,14,2,14,402,0.03483
4290,1970,8,15,1,229,1125,0.20356
4290,1970,8,15,2,39,706,0.05524
4290,1970,8,16,1,489,1698,0.28799
4290,1970,8,16,2,91,1047,0.08691
4290,1970,8,17,1,911,2656,0.34300
4290,1970,8,17,2,211,1501,0.14057
4290,1970,8,18,1,1548,4113,0.37637
4290,1970,8,18,2,456,2365,0.19281
4290,1970,8,19,1,2181,5386,0.40494
4290,1970,8,19,2,1002,3450,0.29043
4290,1970,8,20,1,2661,6579,0.40447
4290,1970,8,20,2,1633,4915,0.33225
4290,1970,8,21,1,2755,6795,0.40545
4290,1970,8,21,2,2399,6547,0.36643
4290,1970,8,22,1,2415,6007,0.40203
4290,1970,8,22,2,2574,6873,0.37451
4290,1970,8,23,1,2244,5578,0.40229
4290,1970,8,23,2,2866,7222,0.39684
4290,1971,8,1,1,8037,45561,0.17640
4290,1971,8,1,2,7116,37173,0.19143
4290,1971,8,2,1,0,741,0.00000
4290,1971,8,2,2,0,529,0.00000
4290,1971,8,3,1,1,107,0.00935
4290,1971,8,3,2,0,86,0.00000
4290,1971,8,7,1,0,120,0.00000
4290,1971,8,7,2,0,60,0.00000
4290,1971,8,8,1,0,103,0.00000
4290,1971,8,8,2,0,77,0.00000
4290,1971,8,9,1,1,278,0.00360
4290,1971,8,9,2,0,113,0.00000
4290,1971,8,10,1,3,381,0.00787
4290,1971,8,10,2,0,131,0.00000
4290,1971,8,11,1,5,367,0.01362
4290,1971,8,11,2,3,136,0.02206
4290,1971,8,12,1,10,352,0.02841
4290,1971,8,12,2,3,179,0.01676
4290,1971,8,13,1,37,442,0.08371
4290,1971,8,13,2,5,250,0.02000
4290,1971,8,14,1,94,699,0.13448
4290,1971,8,14,2,14,400,0.03500
4290,1971,8,15,1,258,1136,0.22711
4290,1971,8,15,2,46,668,0.06886
4290,1971,8,16,1,525,1754,0.29932
4290,1971,8,16,2,91,1045,0.08708
4290,1971,8,17,1,959,2683,0.35744
4290,1971,8,17,2,216,1502,0.14381
4290,1971,8,18,1,1683,4238,0.39712
4290,1971,8,18,2,529,2338,0.22626
4290,1971,8,19,1,2343,5613,0.41742
4290,1971,8,19,2,1010,3378,0.29899
4290,1971,8,20,1,2984,6956,0.42898
4290,1971,8,20,2,1772,5033,0.35208
4290,1971,8,21,1,3093,7318,0.42266
4290,1971,8,21,2,2579,6650,0.38782
4290,1971,8,22,1,2762,6354,0.43469
4290,1971,8,22,2,2787,6972,0.39974
4290,1971,8,23,1,2628,5919,0.44399
4290,1971,8,23,2,3143,7626,0.41214
4290,1972,8,1,1,8475,46008,0.18421
4290,1972,8,1,2,7738,38043,0.20340
4290,1972,8,2,1,0,732,0.00000
4290,1972,8,2,2,0,479,0.00000
4290,1972,8,3,1,0,118,0.00000
4290,1972,8,3,2,0,96,0.00000
4290,1972,8,7,1,0,127,0.00000
4290,1972,8,7,2,0,82,0.00000
4290,1972,8,8,1,0,82,0.00000
4290,1972,8,8,2,0,49,0.00000
4290,1972,8,9,1,1,272,0.00368
4290,1972,8,9,2,1,103,0.00971
4290,1972,8,10,1,1,365,0.00274
4290,1972,8,10,2,0,129,0.00000
4290,1972,8,11,1,7,401,0.01746
4290,1972,8,11,2,0,189,0.00000
4290,1972,8,12,1,7,376,0.01862
4290,1972,8,12,2,1,173,0.00578
4290,1972,8,13,1,30,412,0.07282
4290,1972,8,13,2,3,234,0.01282
4290,1972,8,14,1,86,651,0.13210
4290,1972,8,14,2,11,356,0.03090
4290,1972,8,15,1,249,1161,0.21447
4290,1972,8,15,2,41,628,0.06529
4290,1972,8,16,1,539,1805,0.29861
4290,1972,8,16,2,98,1056,0.09280
4290,1972,8,17,1,979,2704,0.36206
4290,1972,8,17,2,215,1469,0.14636
4290,1972,8,18,1,1590,4125,0.38545
4290,1972,8,18,2,468,2316,0.20207
4290,1972,8,19,1,2330,5673,0.41072
4290,1972,8,19,2,1011,3440,0.29390
4290,1972,8,20,1,2950,7129,0.41380
4290,1972,8,20,2,1761,5172,0.34049
4290,1972,8,21,1,3109,7463,0.41659
4290,1972,8,21,2,2598,6885,0.37734
4290,1972,8,22,1,2639,6399,0.41241
4290,1972,8,22,2,2830,6971,0.40597
4290,1972,8,23,1,2531,6013,0.42092
4290,1972,8,23,2,3487,8216,0.42442
4290,1973,8,1,1,8452,47124,0.17936
4290,1973,8,1,2,7347,38508,0.19079
4290,1973,8,2,1,0,608,0.00000
4290,1973,8,2,2,0,472,0.00000
4290,1973,8,3,1,0,37,0.00000
4290,1973,8,3,2,0,29,0.00000
4290,1973,8,4,1,0,27,0.00000
4290,1973,8,4,2,0,19,0.00000
4290,1973,8,5,1,0,23,0.00000
4290,1973,8,5,2,0,19,0.00000
4290,1973,8,6,1,0,22,0.00000
4290,1973,8,6,2,0,11,0.00000
4290,1973,8,7,1,0,101,0.00000
4290,1973,8,7,2,0,74,0.00000
4290,1973,8,8,1,0,82,0.00000
4290,1973,8,8,2,0,65,0.00000
4290,1973,8,9,1,0,248,0.00000
4290,1973,8,9,2,0,98,0.00000
4290,1973,8,10,1,1,353,0.00283
4290,1973,8,10,2,0,128,0.00000
4290,1973,8,11,1,5,371,0.01348
4290,1973,8,11,2,0,166,0.00000
4290,1973,8,12,1,6,386,0.01554
4290,1973,8,12,2,2,192,0.01042
4290,1973,8,13,1,20,427,0.04684
4290,1973,8,13,2,3,236,0.01271
4290,1973,8,14,1,98,659,0.14871
4290,1973,8,14,2,14,348,0.04023
4290,1973,8,15,1,237,1036,0.22876
4290,1973,8,15,2,38,604,0.06291
4290,1973,8,16,1,563,1807,0.31157
4290,1973,8,16,2,97,1024,0.09473
4290,1973,8,17,1,939,2687,0.34946
4290,1973,8,17,2,198,1392,0.14224
4290,1973,8,18,1,1784,4248,0.41996
4290,1973,8,18,2,451,2238,0.20152
4290,1973,8,19,1,2517,5973,0.42140
4290,1973,8,19,2,1024,3498,0.29274
4290,1973,8,20,1,3029,7178,0.42198
4290,1973,8,20,2,1778,5161,0.34451
4290,1973,8,21,1,3313,7780,0.42584
4290,1973,8,21,2,2542,6813,0.37311
4290,1973,8,22,1,2774,6630,0.41840
4290,1973,8,22,2,2836,7142,0.39709
4290,1973,8,23,1,2800,6441,0.43472
4290,1973,8,23,2,3697,8779,0.42112
4290,1974,8,1,1,8404,47526,0.17683
4290,1974,8,1,2,7138,38779,0.18407
4290,1974,8,2,1,0,594,0.00000
4290,1974,8,2,2,0,450,0.00000
4290,1974,8,3,1,0,44,0.00000
4290,1974,8,3,2,0,36,0.00000
4290,1974,8,4,1,0,30,0.00000
4290,1974,8,4,2,0,19,0.00000
4290,1974,8,5,1,0,15,0.00000
4290,1974,8,5,2,0,11,0.00000
4290,1974,8,6,1,0,22,0.00000
4290,1974,8,6,2,0,17,0.00000
4290,1974,8,7,1,0,97,0.00000
4290,1974,8,7,2,0,79,0.00000
4290,1974,8,8,1,0,91,0.00000
4290,1974,8,8,2,0,51,0.00000
4290,1974,8,9,1,1,231,0.00433
4290,1974,8,9,2,0,106,0.00000
4290,1974,8,10,1,1,311,0.00322
4290,1974,8,10,2,1,117,0.00855
4290,1974,8,11,1,2,360,0.00556
4290,1974,8,11,2,1,149,0.00671
4290,1974,8,12,1,17,436,0.03899
4290,1974,8,12,2,2,181,0.01105
4290,1974,8,13,1,27,416,0.06490
4290,1974,8,13,2,6,231,0.02597
4290,1974,8,14,1,85,654,0.12997
4290,1974,8,14,2,11,351,0.03134
4290,1974,8,15,1,239,1059,0.22568
4290,1974,8,15,2,29,588,0.04932
4290,1974,8,16,1,588,1907,0.30834
4290,1974,8,16,2,96,1026,0.09357
4290,1974,8,17,1,918,2627,0.34945
4290,1974,8,17,2,221,1429,0.15465
4290,1974,8,18,1,1693,4240,0.39929
4290,1974,8,18,2,470,2216,0.21209
4290,1974,8,19,1,2420,5943,0.40720
4290,1974,8,19,2,951,3511,0.27086
4290,1974,8,20,1,3039,7310,0.41573
4290,1974,8,20,2,1780,5227,0.34054
4290,1974,8,21,1,3189,7923,0.40250
4290,1974,8,21,2,2507,6855,0.36572
4290,1974,8,22,1,2752,6729,0.40898
4290,1974,8,22,2,2845,7276,0.39101
4290,1974,8,23,1,2750,6487,0.42392
4290,1974,8,23,2,3653,8853,0.41263
4290,1975,8,1,1,8486,48322,0.17561
4290,1975,8,1,2,7453,39880,0.18689
4290,1975,8,2,1,0,519,0.00000
4290,1975,8,2,2,0,372,0.00000
4290,1975,8,3,1,0,37,0.00000
4290,1975,8,3,2,0,40,0.00000
4290,1975,8,4,1,0,28,0.00000
4290,1975,8,4,2,0,16,0.00000
4290,1975,8,5,1,0,21,0.00000
4290,1975,8,5,2,0,14,0.00000
4290,1975,8,6,1,0,25,0.00000
4290,1975,8,6,2,0,14,0.00000
4290,1975,8,7,1,0,112,0.00000
4290,1975,8,7,2,0,71,0.00000
4290,1975,8,8,1,0,82,0.00000
4290,1975,8,8,2,0,71,0.00000
4290,1975,8,9,1,0,243,0.00000
4290,1975,8,9,2,1,114,0.00877
4290,1975,8,10,1,1,368,0.00272
4290,1975,8,10,2,0,98,0.00000
4290,1975,8,11,1,3,385,0.00779
4290,1975,8,11,2,2,168,0.01190
4290,1975,8,12,1,12,416,0.02885
4290,1975,8,12,2,3,211,0.01422
4290,1975,8,13,1,30,477,0.06289
4290,1975,8,13,2,6,228,0.02632
4290,1975,8,14,1,76,654,0.11621
4290,1975,8,14,2,20,366,0.05464
4290,1975,8,15,1,207,1059,0.19547
4290,1975,8,15,2,56,614,0.09121
4290,1975,8,16,1,570,1798,0.31702
4290,1975,8,16,2,101,1025,0.09854
4290,1975,8,17,1,936,2646,0.35374
4290,1975,8,17,2,205,1416,0.14477
4290,1975,8,18,1,1702,4231,0.40227
4290,1975,8,18,2,464,2209,0.21005
4290,1975,8,19,1,2576,6176,0.41710
4290,1975,8,19,2,996,3529,0.28223
4290,1975,8,20,1,2983,7420,0.40202
4290,1975,8,20,2,1738,5154,0.33721
4290,1975,8,21,1,3309,8075,0.40978
4290,1975,8,21,2,2627,7160,0.36690
4290,1975,8,22,1,2823,6899,0.40919
4290,1975,8,22,2,3034,7669,0.39562
4290,1975,8,23,1,2716,6651,0.40836
4290,1975,8,23,2,3772,9321,0.40468
4290,1976,8,1,1,8550,49630,0.17227
4290,1976,8,1,2,7346,41041,0.17899
4290,1976,8,2,1,0,458,0.00000
4290,1976,8,2,2,0,358,0.00000
4290,1976,8,3,1,0,31,0.00000
4290,1976,8,3,2,0,25,0.00000
4290,1976,8,4,1,0,30,0.00000
4290,1976,8,4,2,0,15,0.00000
4290,1976,8,5,1,0,21,0.00000
4290,1976,8,5,2,0,9,0.00000
4290,1976,8,6,1,0,17,0.00000
4290,1976,8,6,2,0,17,0.00000
4290,1976,8,7,1,0,98,0.00000
4290,1976,8,7,2,0,66,0.00000
4290,1976,8,8,1,0,100,0.00000
4290,1976,8,8,2,0,58,0.00000
4290,1976,8,9,1,0,219,0.00000
4290,1976,8,9,2,0,117,0.00000
4290,1976,8,10,1,0,321,0.00000
4290,1976,8,10,2,0,139,0.00000
4290,1976,8,11,1,3,386,0.00777
4290,1976,8,11,2,0,173,0.00000
4290,1976,8,12,1,10,436,0.02294
4290,1976,8,12,2,4,229,0.01747
4290,1976,8,13,1,34,482,0.07054
4290,1976,8,13,2,7,257,0.02724
4290,1976,8,14,1,88,627,0.14035
4290,1976,8,14,2,18,367,0.04905
4290,1976,8,15,1,218,993,0.21954
4290,1976,8,15,2,38,531,0.07156
4290,1976,8,16,1,534,1771,0.30152
4290,1976,8,16,2,71,952,0.07458
4290,1976,8,17,1,1066,2860,0.37273
4290,1976,8,17,2,221,1431,0.15444
4290,1976,8,18,1,1742,4246,0.41027
4290,1976,8,18,2,466,2261,0.20610
4290,1976,8,19,1,2608,6282,0.41515
4290,1976,8,19,2,980,3428,0.28588
4290,1976,8,20,1,3224,7802,0.41323
4290,1976,8,20,2,1700,5228,0.32517
4290,1976,8,21,1,3378,8337,0.40518
4290,1976,8,21,2,2580,7188,0.35893
4290,1976,8,22,1,2856,7147,0.39961
4290,1976,8,22,2,3018,8016,0.37650
4290,1976,8,23,1,2864,6966,0.41114
4290,1976,8,23,2,4031,10176,0.39613
4290,1977,8,1,1,8304,48652,0.17068
4290,1977,8,1,2,7112,39532,0.17990
4290,1977,8,2,1,0,443,0.00000
4290,1977,8,2,2,0,327,0.00000
4290,1977,8,3,1,0,29,0.00000
4290,1977,8,3,2,0,22,0.00000
4290,1977,8,4,1,0,29,0.00000
4290,1977,8,4,2,0,7,0.00000
4290,1977,8,5,1,0,28,0.00000
4290,1977,8,5,2,0,14,0.00000
4290,1977,8,6,1,0,24,0.00000
4290,1977,8,6,2,0,15,0.00000
4290,1977,8,7,1,0,80,0.00000
4290,1977,8,7,2,0,47,0.00000
4290,1977,8,8,1,0,75,0.00000
4290,1977,8,8,2,0,58,0.00000
4290,1977,8,9,1,1,205,0.00488
4290,1977,8,9,2,0,95,0.00000
4290,1977,8,10,1,1,310,0.00323
4290,1977,8,10,2,0,119,0.00000
4290,1977,8,11,1,7,396,0.01768
4290,1977,8,11,2,2,143,0.01399
4290,1977,8,12,1,19,457,0.04158
4290,1977,8,12,2,2,200,0.01000
4290,1977,8,13,1,47,509,0.09234
4290,1977,8,13,2,6,240,0.02500
4290,1977,8,14,1,98,687,0.14265
4290,1977,8,14,2,16,366,0.04372
4290,1977,8,15,1,213,991,0.21493
4290,1977,8,15,2,36,556,0.06475
4290,1977,8,16,1,520,1723,0.30180
4290,1977,8,16,2,81,921,0.08795
4290,1977,8,17,1,1050,2782,0.37743
4290,1977,8,17,2,217,1451,0.14955
4290,1977,8,18,1,1705,4119,0.41394
4290,1977,8,18,2,437,2122,0.20594
4290,1977,8,19,1,2568,6224,0.41260
4290,1977,8,19,2,905,3332,0.27161
4290,1977,8,20,1,3095,7490,0.41322
4290,1977,8,20,2,1648,4923,0.33476
4290,1977,8,21,1,3318,8241,0.40262
4290,1977,8,21,2,2668,7022,0.37995
4290,1977,8,22,1,2870,7077,0.40554
4290,1977,8,22,2,2859,7690,0.37178
4290,1977,8,23,1,2749,6733,0.40829
4290,1977,8,23,2,3986,9862,0.40418
4290,1978,8,1,1,8433,49264,0.17118
4290,1978,8,1,2,7090,40405,0.17547
4290,1978,8,2,1,0,423,0.00000
4290,1978,8,2,2,0,301,0.00000
4290,1978,8,3,1,0,24,0.00000
4290,1978,8,3,2,0,28,0.00000
4290,1978,8,4,1,0,10,0.00000
4290,1978,8,4,2,0,18,0.00000
4290,1978,8,5,1,0,23,0.00000
4290,1978,8,5,2,0,11,0.00000
4290,1978,8,6,1,0,22,0.00000
4290,1978,8,6,2,0,13,0.00000
4290,1978,8,7,1,0,89,0.00000
4290,1978,8,7,2,0,52,0.00000
4290,1978,8,8,1,0,90,0.00000
4290,1978,8,8,2,0,48,0.00000
4290,1978,8,9,1,2,229,0.00873
4290,1978,8,9,2,1,100,0.01000
4290,1978,8,10,1,0,324,0.00000
4290,1978,8,10,2,1,125,0.00800
4290,1978,8,11,1,2,381,0.00525
4290,1978,8,11,2,2,134,0.01493
4290,1978,8,12,1,12,490,0.02449
4290,1978,8,12,2,4,205,0.01951
4290,1978,8,13,1,45,494,0.09109
4290,1978,8,13,2,6,246,0.02439
4290,1978,8,14,1,99,660,0.15000
4290,1978,8,14,2,13,339,0.03835
4290,1978,8,15,1,227,961,0.23621
4290,1978,8,15,2,30,526,0.05703
4290,1978,8,16,1,504,1652,0.30508
4290,1978,8,16,2,89,865,0.10289
4290,1978,8,17,1,1045,2832,0.36900
4290,1978,8,17,2,181,1392,0.13003
4290,1978,8,18,1,1700,4044,0.42038
4290,1978,8,18,2,414,1981,0.20899
4290,1978,8,19,1,2683,6233,0.43045
4290,1978,8,19,2,973,3367,0.28898
4290,1978,8,20,1,3340,7758,0.43052
4290,1978,8,20,2,1757,5148,0.34130
4290,1978,8,21,1,3471,8463,0.41014
4290,1978,8,21,2,2673,7228,0.36981
4290,1978,8,22,1,2903,7169,0.40494
4290,1978,8,22,2,3003,7947,0.37788
4290,1978,8,23,1,2832,6893,0.41085
4290,1978,8,23,2,4071,10331,0.39406
4290,1979,8,1,1,8401,49947,0.16820
4290,1979,8,1,2,7029,41113,0.17097
4290,1979,8,2,1,0,417,0.00000
4290,1979,8,2,2,0,303,0.00000
4290,1979,8,3,1,0,38,0.00000
4290,1979,8,3,2,0,26,0.00000
4290,1979,8,4,1,0,22,0.00000
4290,1979,8,4,2,0,16,0.00000
4290,1979,8,5,1,0,13,0.00000
4290,1979,8,5,2,0,14,0.00000
4290,1979,8,6,1,0,22,0.00000
4290,1979,8,6,2,0,18,0.00000
4290,1979,8,7,1,0,82,0.00000
4290,1979,8,7,2,0,50,0.00000
4290,1979,8,8,1,0,66,0.00000
4290,1979,8,8,2,0,61,0.00000
4290,1979,8,9,1,0,221,0.00000
4290,1979,8,9,2,0,90,0.00000
4290,1979,8,10,1,1,304,0.00329
4290,1979,8,10,2,2,113,0.01770
4290,1979,8,11,1,5,347,0.01441
